pID,ChainID,ChainPosition,SocialContext,SocialContext.N,Event,EventPosition,Valence,Valence.N,Present,AmbResult,AmbResult.N,Age,Gender
207,189,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
208,128,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
209,99,2,Communication Intent,0,Pos4,16,Positive,1,1,,,20,F
210,63,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
211,368,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
212,184,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
213,35,4,Communication Intent,0,Pos4,16,Positive,1,0,,,18,F
214,126,2,Communication Intent,0,Pos4,16,Positive,1,0,,,32,F
215,65,4,Communication Intent,0,Pos4,16,Positive,1,1,,,20,F
216,184,1,Communication Intent,0,Pos4,16,Positive,1,1,,,18,F
217,65,3,Communication Intent,0,Pos4,16,Positive,1,1,,,20,F
218,38,3,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
219,98,4,Communication Intent,0,Pos4,16,Positive,1,1,,,21,F
220,127,4,Communication Intent,0,Pos4,16,Positive,1,0,,,57,M
221,336,3,Repeated Reproduction,0,Pos4,16,Positive,1,1,,,20,F
221,336,2,Repeated Reproduction,0,Pos4,16,Positive,1,1,,,20,F
221,336,1,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,F
221,336,4,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,F
222,394,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,,M
223,99,3,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
224,129,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
225,334,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
226,181,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
227,158,2,Communication Intent,0,Pos4,16,Positive,1,0,,,24,F
228,155,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,44,F
229,62,4,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,M
229,62,2,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,M
229,62,3,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,M
229,62,1,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,20,M
230,274,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
231,2,1,Social Interaction,1,Pos4,16,Positive,1,1,,,19,Non-binary
232,184,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,M
233,31,1,Social Interaction,1,Pos4,16,Positive,1,1,,,21,F
234,214,4,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,F
235,183,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
236,363,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
237,211,2,Social Interaction,1,Pos4,16,Positive,1,0,,,29,M
238,243,4,Communication Intent,0,Pos4,16,Positive,1,0,,,21,M
239,210,1,Social Interaction,1,Pos4,16,Positive,1,1,,,20,F
240,126,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
241,334,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,F
242,302,2,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
243,308,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,46,F
244,152,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,M
245,398,2,Communication Intent,0,Pos4,16,Positive,1,1,,,19,M
246,152,3,Social Interaction,1,Pos4,16,Positive,1,0,,,18,F
247,1,2,Social Interaction,1,Pos4,16,Positive,1,0,,,22,F
248,338,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
249,335,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,M
250,242,2,Social Interaction,1,Pos4,16,Positive,1,0,,,21,F
251,2,2,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
252,212,1,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
253,304,2,Communication Intent,0,Pos4,16,Positive,1,1,,,21,F
254,211,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,M
255,303,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
256,90,3,Social Interaction,1,Pos4,16,Positive,1,0,,,21,M
257,333,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
258,35,2,Communication Intent,0,Pos4,16,Positive,1,1,,,30,F
259,300,1,Social Interaction,1,Pos4,16,Positive,1,1,,,20,F
260,339,1,Communication Intent,0,Pos4,16,Positive,1,1,,,20,F
261,279,1,Communication Intent,0,Pos4,16,Positive,1,0,,,24,F
262,38,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
263,185,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
264,124,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
265,10,1,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
266,121,1,Social Interaction,1,Pos4,16,Positive,1,0,,,18,M
267,98,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
268,360,2,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
269,339,2,Communication Intent,0,Pos4,16,Positive,1,0,,,23,F
270,123,4,Communication Intent,0,Pos4,16,Positive,1,1,,,25,F
271,339,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
272,10,4,Communication Intent,0,Pos4,16,Positive,1,0,,,29,M
273,363,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
274,271,3,Social Interaction,1,Pos4,16,Positive,1,0,,,44,F
275,398,4,Communication Intent,0,Pos4,16,Positive,1,0,,,46,F
276,360,3,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
277,152,1,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
278,153,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,24,F
279,121,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
280,249,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,M
281,91,2,Social Interaction,1,Pos4,16,Positive,1,0,,,22,F
282,369,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
283,60,1,Social Interaction,1,Pos4,16,Positive,1,0,,,21,M
284,9,3,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
285,215,3,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
286,368,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,F
287,184,3,Communication Intent,0,Pos4,16,Positive,1,0,,,,
288,305,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
289,12,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,M
290,329,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,22,F
291,278,1,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
292,272,1,Social Interaction,1,Pos4,16,Positive,1,1,,,18,F
293,99,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
294,271,1,Social Interaction,1,Pos4,16,Positive,1,0,,,33,F
295,31,3,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
296,275,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,21,F
297,331,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,M
298,249,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,F
299,94,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
300,242,1,Social Interaction,1,Pos4,16,Positive,1,0,,,21,F
301,213,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
302,365,1,Communication Intent,0,Pos4,16,Positive,1,1,,,19,F
303,63,1,Communication Intent,0,Pos4,16,Positive,1,1,,,19,F
304,124,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
305,273,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
306,98,1,Communication Intent,0,Pos4,16,Positive,1,1,,,19,F
307,158,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,M
308,331,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
309,330,1,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
310,154,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,46,F
311,248,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,M
312,305,1,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
313,304,3,Communication Intent,0,Pos4,16,Positive,1,0,,,18,M
314,153,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,18,F
315,393,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,26,F
316,60,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
317,332,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
318,155,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,29,M
319,308,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,M
320,245,1,Communication Intent,0,Pos4,16,Positive,1,1,,,22,M
321,361,3,Social Interaction,1,Pos4,16,Positive,1,0,,,18,F
322,61,3,Social Interaction,1,Pos4,16,Positive,1,1,,,21,F
323,90,1,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
324,275,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
325,124,1,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
326,33,1,Communication Intent,0,Pos4,16,Positive,1,1,,,19,F
327,188,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,36,F
328,393,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
329,159,4,Communication Intent,0,Pos4,16,Positive,1,0,,,22,F
330,63,3,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
331,391,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
332,99,1,Communication Intent,0,Pos4,16,Positive,1,1,,,22,M
333,243,3,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
334,391,1,Social Interaction,1,Pos4,16,Positive,1,1,,,20,F
335,159,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
336,244,2,Communication Intent,0,Pos4,16,Positive,1,1,,,19,M
337,9,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
338,301,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
339,339,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
340,213,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
341,275,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,18,F
342,183,3,Communication Intent,0,Pos4,16,Positive,1,0,,,23,F
343,279,2,Communication Intent,0,Pos4,16,Positive,1,0,,,30,F
344,32,1,Social Interaction,1,Pos4,16,Positive,1,1,,,22,F
345,278,2,Communication Intent,0,Pos4,16,Positive,1,1,,,18,F
346,189,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,18,F
347,155,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,M
348,93,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
349,362,3,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
350,0,2,Social Interaction,1,Pos4,16,Positive,1,0,,,18,F
351,10,3,Communication Intent,0,Pos4,16,Positive,1,0,,,36,F
352,35,3,Communication Intent,0,Pos4,16,Positive,1,0,,,22,M
353,394,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
354,245,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,M
355,364,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
356,12,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
357,11,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
358,34,1,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
359,303,1,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
360,363,1,Communication Intent,0,Pos4,16,Positive,1,1,,,21,F
361,154,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
362,215,4,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
363,180,3,Social Interaction,1,Pos4,16,Positive,1,0,,,,M
364,69,2,Reproduction Intent,1,Pos4,16,Positive,1,1,,,21,F
365,10,2,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
366,69,4,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,M
367,394,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,22,M
368,158,3,Communication Intent,0,Pos4,16,Positive,1,0,,,26,F
369,121,2,Social Interaction,1,Pos4,16,Positive,1,0,,,21,F
370,69,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,M
371,395,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,35,M
372,11,1,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
373,120,3,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
374,182,1,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
375,125,4,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
376,61,2,Social Interaction,1,Pos4,16,Positive,1,1,,,20,F
377,94,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
378,392,2,Social Interaction,1,Pos4,16,Positive,1,0,,,35,F
379,126,1,Communication Intent,0,Pos4,16,Positive,1,0,,,60,F
380,69,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
381,95,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
382,9,4,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
383,32,3,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
384,362,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
385,33,4,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
386,34,3,Communication Intent,0,Pos4,16,Positive,1,0,,,22,F
387,155,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,M
388,301,1,Social Interaction,1,Pos4,16,Positive,1,0,,,19,M
389,363,3,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
390,185,1,Communication Intent,0,Pos4,16,Positive,1,0,,,22,F
391,393,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
392,38,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,19,F
393,329,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,29,F
394,369,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
395,129,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,25,M
396,189,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,23,F
397,243,2,Communication Intent,0,Pos4,16,Positive,1,0,,,37,F
398,330,2,Social Interaction,1,Pos4,16,Positive,1,0,,,19,F
399,218,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
400,30,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
401,125,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
402,369,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,18,M
403,270,2,Social Interaction,1,Pos4,16,Positive,1,0,,,20,F
404,399,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,M
405,274,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,19,F
406,245,3,Communication Intent,0,Pos4,16,Positive,1,0,,,20,F
407,210,2,Social Interaction,1,Pos4,16,Positive,1,1,,,19,F
408,401,3,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,25,M
408,401,2,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,25,M
408,401,4,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,25,M
408,401,1,Repeated Reproduction,0,Pos4,16,Positive,1,0,,,25,M
409,395,1,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,M
410,33,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
411,335,3,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,M
412,68,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,22,F
413,305,3,Communication Intent,0,Pos4,16,Positive,1,0,,,21,F
414,180,1,Social Interaction,1,Pos4,16,Positive,1,0,,,21,M
415,242,3,Social Interaction,1,Pos4,16,Positive,1,0,,,22,F
416,331,1,Social Interaction,1,Pos4,16,Positive,1,0,,,26,M
417,91,1,Social Interaction,1,Pos4,16,Positive,1,0,,,23,M
418,368,3,Reproduction Intent,1,Pos4,16,Positive,1,0,,,21,F
419,365,3,Communication Intent,0,Pos4,16,Positive,1,1,,,18,F
420,128,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,20,F
421,249,1,Reproduction Intent,1,Pos4,16,Positive,1,1,,,28,M
422,93,4,Reproduction Intent,1,Pos4,16,Positive,1,0,,,40,F
423,309,2,Reproduction Intent,1,Pos4,16,Positive,1,0,,,20,F
424,218,2,Communication Intent,0,Pos4,16,Positive,1,0,,,19,F
0,120,1,Social Interaction,1,Pos5,19,Positive,1,0,,,21,F
1,94,1,Reproduction Intent,1,Pos5,19,Positive,1,1,,,20,F
2,101,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
2,101,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
2,101,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
2,101,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
3,127,3,Communication Intent,0,Pos5,19,Positive,1,0,,,24,M
4,392,3,Social Interaction,1,Pos5,19,Positive,1,0,,,20,F
5,66,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
5,66,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
5,66,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
5,66,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
6,64,1,Communication Intent,0,Pos5,19,Positive,1,0,,,24,M
7,122,3,Social Interaction,1,Pos5,19,Positive,1,0,,,21,F
8,94,4,Reproduction Intent,1,Pos5,19,Positive,1,1,,,20,F
9,361,1,Social Interaction,1,Pos5,19,Positive,1,1,,,27,M
10,279,4,Communication Intent,0,Pos5,19,Positive,1,1,,,37,F
11,240,3,Social Interaction,1,Pos5,19,Positive,1,0,,,39,F
12,183,1,Communication Intent,0,Pos5,19,Positive,1,1,,,19,F
13,128,4,Reproduction Intent,1,Pos5,19,Positive,1,0,,,22,M
14,164,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,23,M
14,164,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,23,M
14,164,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,23,M
14,164,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,23,M
15,95,2,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
16,338,1,Communication Intent,0,Pos5,19,Positive,1,1,,,24,M
17,271,2,Social Interaction,1,Pos5,19,Positive,1,0,,,29,F
18,330,3,Social Interaction,1,Pos5,19,Positive,1,0,,,20,F
19,188,2,Reproduction Intent,1,Pos5,19,Positive,1,1,,,21,F
20,104,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
20,104,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
20,104,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
20,104,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
21,130,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
21,130,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
21,130,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
21,130,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
22,400,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
22,400,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
22,400,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
22,400,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
23,333,2,Reproduction Intent,1,Pos5,19,Positive,1,0,,,22,M
24,125,2,Communication Intent,0,Pos5,19,Positive,1,1,,,59,F
25,34,4,Communication Intent,0,Pos5,19,Positive,1,0,,,23,M
26,392,1,Social Interaction,1,Pos5,19,Positive,1,0,,,23,F
27,244,3,Communication Intent,0,Pos5,19,Positive,1,0,,,24,F
28,220,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
28,220,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
28,220,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
28,220,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
29,132,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,M
29,132,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,M
29,132,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,M
29,132,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,M
30,309,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,18,M
31,272,3,Social Interaction,1,Pos5,19,Positive,1,0,,,20,F
32,223,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
32,223,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
32,223,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
32,223,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
33,214,2,Reproduction Intent,1,Pos5,19,Positive,1,0,,,35,F
34,335,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
35,405,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
35,405,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
35,405,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
35,405,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
36,333,4,Reproduction Intent,1,Pos5,19,Positive,1,0,,,49,M
37,215,2,Reproduction Intent,1,Pos5,19,Positive,1,0,,,21,F
38,390,1,Social Interaction,1,Pos5,19,Positive,1,0,,,21,F
39,74,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
39,74,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
39,74,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
39,74,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,21,F
40,73,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
40,73,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
40,73,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
40,73,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
41,39,2,Reproduction Intent,1,Pos5,19,Positive,1,0,,,22,F
42,332,2,Social Interaction,1,Pos5,19,Positive,1,0,,,20,F
43,393,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
44,244,4,Communication Intent,0,Pos5,19,Positive,1,0,,,21,F
45,333,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
46,92,3,Social Interaction,1,Pos5,19,Positive,1,0,,,20,M
47,33,3,Communication Intent,0,Pos5,19,Positive,1,0,,,18,F
48,123,1,Communication Intent,0,Pos5,19,Positive,1,0,,,19,F
49,243,1,Communication Intent,0,Pos5,19,Positive,1,1,,,26,F
50,278,4,Communication Intent,0,Pos5,19,Positive,1,0,,,21,F
51,159,3,Communication Intent,0,Pos5,19,Positive,1,0,,,42,F
52,92,2,Social Interaction,1,Pos5,19,Positive,1,0,,,32,F
53,344,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,25,M
53,344,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,25,M
53,344,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,25,M
54,304,4,Communication Intent,0,Pos5,19,Positive,1,0,,,19,F
55,343,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,26,F
55,343,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,26,F
55,343,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,26,F
55,343,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,26,F
56,154,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,50,M
57,134,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
57,134,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
57,134,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
57,134,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,F
58,71,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,M
58,71,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
58,71,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,20,M
58,71,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,M
59,303,3,Communication Intent,0,Pos5,19,Positive,1,0,,,19,M
60,103,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,19,F
60,103,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
60,103,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
60,103,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
61,36,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,18,F
61,36,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,18,F
61,36,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,18,F
61,36,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,18,F
62,100,2,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
62,100,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
62,100,3,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
62,100,4,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,20,F
63,93,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
64,189,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,18,F
65,274,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,40,F
66,123,2,Communication Intent,0,Pos5,19,Positive,1,0,,,48,F
67,302,3,Social Interaction,1,Pos5,19,Positive,1,0,,,24,F
68,183,4,Communication Intent,0,Pos5,19,Positive,1,0,,,18,F
69,215,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,19,M
70,214,1,Reproduction Intent,1,Pos5,19,Positive,1,0,,,20,F
71,248,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,21,F
72,30,1,Social Interaction,1,Pos5,19,Positive,1,0,,,19,F
73,364,2,Communication Intent,0,Pos5,19,Positive,1,0,,,19,F
74,162,1,Repeated Reproduction,0,Pos5,19,Positive,1,0,,,19,F
74,162,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
74,162,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
74,162,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,19,F
75,1,3,Social Interaction,1,Pos5,19,Positive,1,0,,,22,F
76,9,1,Communication Intent,0,Pos5,19,Positive,1,0,,,20,F
77,60,2,Social Interaction,1,Pos5,19,Positive,1,0,,,22,F
78,156,3,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
78,156,2,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
78,156,4,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
78,156,1,Repeated Reproduction,0,Pos5,19,Positive,1,1,,,21,F
79,39,3,Reproduction Intent,1,Pos5,19,Positive,1,0,,,18,F
80,308,4,Reproduction Intent,1,Pos5,19,Positive,1,0,,,18,F
81,129,1,Reproduction Intent,1,Pos5,19,Positive,1,1,,,24,M
82,127,1,Communication Intent,0,Pos5,19,Positive,1,0,,,20,M
83,64,2,Communication Intent,0,Pos5,19,Positive,1,0,,,20,F
